location_name,year,cause_name,val,total_deaths,share
Nepal,2001,Pulmonary Arterial Hypertension,83.1077924486604,193475.1720541984,0.0004295527512200859
Nepal,2001,Hepatoblastoma,3.0899039959095673,193475.1720541984,1.5970545280321494e-05
Nepal,2001,Burkitt lymphoma,6.841618586957225,193475.1720541984,3.5361739257379625e-05
Nepal,2001,Other non-Hodgkin lymphoma,274.3537804282875,193475.1720541984,0.0014180309417243082
Nepal,2001,Retinoblastoma,15.9832208020479,193475.1720541984,8.261122412942216e-05
Nepal,2001,Other eye cancers,4.712098071074017,193475.1720541984,2.4355053007804082e-05
Nepal,2001,Soft tissue and other extraosseous sarcomas,88.69089608278703,193475.1720541984,0.00045840970260484877
Nepal,2001,Malignant neoplasm of bone and articular cartilage,133.41136107020623,193475.1720541984,0.0006895528746853036
Nepal,2001,Neuroblastoma and other peripheral nervous cell tumors,7.014657540557632,193475.1720541984,3.6256112172328805e-05
Nepal,2002,HIV/AIDS resulting in other diseases,368.93950769766275,194896.55810052942,0.0018930016583841383
Nepal,2002,Testicular cancer,13.644004259333489,194896.55810052942,7.000638899069621e-05
Nepal,2002,Kidney cancer,70.86381508246153,194896.55810052942,0.0003635970577064236
Nepal,2002,Bladder cancer,126.4066618656286,194896.55810052942,0.000648583346456159
Nepal,2002,Brain and central nervous system cancer,245.6123742869671,194896.55810052942,0.0012602191474324446
Nepal,2002,Thyroid cancer,70.12390314744506,194896.55810052942,0.00035980062362760926
Nepal,2000,Alzheimer's disease and other dementias,876.3300648411013,197330.3272502659,0.004440929466101215
Nepal,2000,Parkinson's disease,298.87575286034655,197330.3272502659,0.0015145961445718113
Nepal,2000,Idiopathic epilepsy,810.8895535633409,197330.3272502659,0.00410930020166096
Nepal,2000,Multiple sclerosis,2.3242014475834103,197330.3272502659,1.1778227300235111e-05
Nepal,2000,Motor neuron disease,2.3702822224350473,197330.3272502659,1.2011748297710551e-05
Nepal,2000,Other neurological disorders,7.450423239456334,197330.3272502659,3.7756098331541656e-05
Nepal,2000,Alcohol use disorders,177.84541456363843,197330.3272502659,0.000901257384213854
Nepal,2000,Opioid use disorders,30.25358136046316,197330.3272502659,0.0001533144032244663
Nepal,2000,Cocaine use disorders,5.835382411902725,197330.3272502659,2.9571645135427923e-05
Nepal,2000,Amphetamine use disorders,0.8291106175669379,197330.3272502659,4.201638081283934e-06
Nepal,2000,Other drug use disorders,7.828452249070048,197330.3272502659,3.9671815063386304e-05
Nepal,2000,Anorexia nervosa,0.006999966452396,197330.3272502659,3.547334335242971e-08
Nepal,2000,Acute glomerulonephritis,7.084245026634489,197330.3272502659,3.590043722802849e-05
Nepal,2000,Chronic kidney disease due to hypertension,276.93019134382496,197330.3272502659,0.0014033838346226722
Nepal,2001,Ulcerative colitis,67.68023832363863,193475.1720541984,0.00034981355801394146
Nepal,2001,Crohn's disease,11.047705695255395,193475.1720541984,5.710141295111804e-05
Nepal,2001,Total burden related to hepatitis B,2022.5237552442572,193475.1720541984,0.010453660455604535
Nepal,2001,Total burden related to hepatitis C,581.6607927098422,193475.1720541984,0.003006384677341964
Nepal,2001,Total burden related to Non-alcoholic fatty liver disease (NAFLD),87.71983749969904,193475.1720541984,0.0004533906680032619
Nepal,2001,Total cancers,8869.336782711951,193475.1720541984,0.04584224781165913
Nepal,2001,Thyroid diseases,13.61789958245905,193475.1720541984,7.038577321251459e-05
Nepal,2001,COVID-19,0.0,193475.1720541984,0.0
Nepal,2002,Mesothelioma,9.006181012484209,194896.55810052942,4.6210056761693754e-05
Nepal,2002,Hodgkin lymphoma,96.88143185383328,194896.55810052942,0.0004970915484503372
Nepal,2002,Multiple myeloma,82.89434341100502,194896.55810052942,0.0004253248195806894
Nepal,2002,Other malignant neoplasms,417.86474429058,194896.55810052942,0.0021440334727463044
Nepal,2002,Rheumatic heart disease,3646.990267893307,194896.55810052942,0.018712440606632758
